EmpID,GeographyKey,FirstName,LastName,Company,Address,City,County,State,Zip Code,Phone,Email,LivingWage,AveStatePay,GrossPay2013,GrossPay2014,GrossPay2015
12964,812,Debra,Bledsaw,Stanley Consultants Inc,1946 W 8th St,Erie,Erie,PA,16505,814-454-5890,debra@bledsaw.com,20376,"$29,220.00 ","$30,593.34 ","$32,031.23 ","$33,408.57 "
13002,812,Amado,Boaz,Interior Design Centers Inc,1535 Chestnut St,Philadelphia,Philadelphia,PA,19102,215-563-2243,amado@boaz.com,20376,"$29,220.00 ","$30,125.82 ","$31,059.72 ","$32,208.93 "
13053,812,Lawanda,Witkowsky,Speed Print Inc,1610 Fairmount Ave,Philadelphia,Philadelphia,PA,19130,215-763-9374,lawanda@witkowsky.com,20376,"$29,220.00 ","$30,418.02 ","$32,060.59 ","$33,086.53 "
13058,839,Arturo,Monteleone,Leslie A Loeffler Law Offices,W Newton Road,Greensburg,Westmoreland,PA,15601,724-837-2350,arturo@monteleone.com,20376,"$29,220.00 ","$30,914.76 ","$32,182.27 ","$33,373.01 "
13073,812,Ezequiel,Kimbriel,"Dodick, John O Esq",1650 Market St,Philadelphia,Philadelphia,PA,19103,215-496-3012,ezequiel@kimbriel.com,20376,"$29,220.00 ","$30,797.88 ","$32,584.16 ","$34,278.53 "
13110,812,Carol,Chapp,"Osterstock, Brent K Esq",35 S Duke St,York,York,PA,17401,717-843-9406,carol@chapp.com,20376,"$29,220.00 ","$30,184.26 ","$31,482.18 ","$33,371.11 "
13134,812,Ernie,Goltz,"Andary, Anthony E Esq",1442 Bristol Pike,Morrisville,Bucks,PA,19067,215-736-2482,ernie@goltz.com,20376,"$29,220.00 ","$30,447.24 ","$31,817.37 ","$33,535.50 "
13173,812,Christen,Seward,Flying Dragon,740 Hamilton Mall,Allentown,Lehigh,PA,18101,610-439-7137,christen@seward.com,20376,"$29,220.00 ","$30,242.70 ","$31,361.68 ","$32,584.79 "
13217,924,Jayson,Privette,"Danielson, Gerald L Dds",10 Bedford Sq,Pittsburgh,Allegheny,PA,15203,412-481-8444,jayson@privette.com,20376,"$29,220.00 ","$30,914.76 ","$32,244.09 ","$33,920.79 "
13219,812,Rachelle,Martinov,College Sports Publishing,144 Eley St,Kingston,Luzerne,PA,18704,570-288-6594,rachelle@martinov.com,20376,"$29,220.00 ","$30,301.14 ","$31,785.90 ","$33,661.26 "
13236,812,Cindy,Stansel,Agtech,1616 Walnut St #-18,Philadelphia,Philadelphia,PA,19103,215-545-4048,cindy@stansel.com,20376,"$29,220.00 ","$30,593.34 ","$31,541.73 ","$32,582.61 "
13255,812,Ollie,Callinan,Staffords Bayview Inn,1768 N Main St,Butler,Butler,PA,16001,724-282-2876,ollie@callinan.com,20376,"$29,220.00 ","$30,973.20 ","$32,738.67 ","$34,572.04 "
13280,812,Randall,Doheny,California Copy La Jolla,555 W Stre,Warminster,Bucks,PA,18974,215-443-1012,randall@doheny.com,20376,"$29,220.00 ","$30,505.68 ","$31,725.91 ","$33,058.40 "
13281,812,Catrina,Dench,Ideal Office Center,1455 City Line Ave,Wynnewood,Montgomery,PA,19096,610-649-5566,catrina@dench.com,20376,"$29,220.00 ","$30,534.90 ","$32,275.39 ","$34,179.64 "
13297,812,Sherri,Bulls,Days Inn North,116 River St,Bethlehem,Northampton,PA,18015,610-974-5506,sherri@bulls.com,20376,"$29,220.00 ","$30,213.48 ","$31,875.22 ","$33,150.23 "
13300,812,Mitch,Tosto,"Mori, Gino Md",1750 Woodhaven Dr,Bensalem,Bucks,PA,19020,215-638-5314,mitch@tosto.com,20376,"$29,220.00 ","$30,155.04 ","$31,331.09 ","$32,490.34 "
13302,812,Lula,Lauderback,Parson Bishop Natl Collcts Inc,813 S 17th St,Harrisburg,Dauphin,PA,17104,717-233-3370,lula@lauderback.com,20376,"$29,220.00 ","$30,125.82 ","$31,873.12 ","$32,829.31 "
13311,812,Neville,Timmerberg,Century 21 Man Jac Realty,937 Glenbrook Ave,Bryn Mawr,Delaware,PA,19010,610-525-3932,neville@timmerberg.com,20376,"$29,220.00 ","$30,593.34 ","$32,184.19 ","$33,954.32 "
13316,812,Deon,Fischler,Scholastic Bus Co,1616 Walnut St #-18,Philadelphia,Philadelphia,PA,19103,215-545-3924,deon@fischler.com,20376,"$29,220.00 ","$30,681.00 ","$31,724.15 ","$33,056.57 "
13358,812,Jake,Mealer,Days Inn Historic Annapolis,705 General Washingtn Ave #-701,Norristown,Montgomery,PA,19403,610-630-9748,jake@mealer.com,20376,"$29,220.00 ","$30,476.46 ","$31,543.14 ","$32,804.86 "
13371,812,Joanne,Segrest,Elegant Entries Inc,317 E State St,Kennett Square,Chester,PA,19348,610-444-7605,joanne@segrest.com,20376,"$29,220.00 ","$30,885.54 ","$32,213.62 ","$33,276.67 "
13373,812,Edwardo,Drylie,"Chisholm, Malcolm J Jr",460 Creamery Way,Exton,Chester,PA,19341,610-363-1558,edwardo@drylie.com,20376,"$29,220.00 ","$30,943.98 ","$32,119.85 ","$33,468.88 "
13374,812,Cecelia,Trausch,"Bond, Robert M Esq",Bradford,West Chester,Chester,PA,19380,610-430-6326,cecelia@trausch.com,20376,"$29,220.00 ","$30,856.32 ","$32,121.43 ","$33,438.41 "
13376,812,Gene,Overpeck,Water Heater Distributors,2 Station Sq #-102,Paoli,Chester,PA,19301,610-640-3685,gene@overpeck.com,20376,"$29,220.00 ","$30,797.88 ","$31,814.21 ","$33,532.18 "
13378,812,Rodney,Gerlich,Appliance & Tv Center,1198 Horseshoe Pike,Downingtown,Chester,PA,19335,610-873-5010,rodney@gerlich.com,20376,"$29,220.00 ","$30,885.54 ","$31,997.42 ","$32,989.34 "
13381,812,Phil,Omeara,Pro Line Boats Inc,1219 E Lincoln Hwy,Coatesville,Chester,PA,19320,610-384-1320,phil@omeara.com,20376,"$29,220.00 ","$30,651.78 ","$32,153.72 ","$33,118.33 "
13382,812,Zella,Victorin,Flower Centre Of St Petersburg,213 Reeceville Rd,Coatesville,Chester,PA,19320,610-384-2014,zella@victorin.com,20376,"$29,220.00 ","$30,768.66 ","$32,245.56 ","$33,954.57 "
13383,812,Erma,Canup,"Coxwell, Frank H Esq",200 W Weis St,Topton,Berks,PA,19562,610-682-6050,erma@canup.com,20376,"$29,220.00 ","$30,973.20 ","$31,902.40 ","$33,816.54 "
13385,812,Homer,Giesing,Yellowstone Paper Co,139 Bethel Rd,Aston,Delaware,PA,19014,610-494-3538,homer@giesing.com,20376,"$29,220.00 ","$30,622.56 ","$32,214.93 ","$33,567.96 "
13386,812,Boris,Rothenbach,Louisville Scrap Mtrl Co Inc,Rt 282,Downingtown,Chester,PA,19335,610-269-0911,boris@rothenbach.com,20376,"$29,220.00 ","$30,622.56 ","$31,878.08 ","$33,185.09 "
13389,812,Patsy,Eyer,Lorwood Industries,4600 Edges Mill Rd,Downingtown,Chester,PA,19335,610-269-4163,patsy@eyer.com,20376,"$29,220.00 ","$30,184.26 ","$31,391.63 ","$32,835.65 "
13390,812,Melody,Brouse,Lennox Industries Inc,135 Wallace Ave,Downingtown,Chester,PA,19335,610-269-3260,melody@brouse.com,20376,"$29,220.00 ","$30,797.88 ","$32,460.97 ","$34,278.78 "
13391,812,Virgil,Galway,"Craig, Charles M Esq",13 Dogwood Delle,Coatesville,Chester,PA,19320,610-383-4328,virgil@galway.com,20376,"$29,220.00 ","$30,505.68 ","$32,122.48 ","$33,439.50 "
13392,924,Lilia,Elbogen,"Collias, Shari L Esq",480 Lincoln Hwy,North Versailles,Allegheny,PA,15137,412-829-5328,lilia@elbogen.com,20376,"$29,220.00 ","$30,476.46 ","$31,817.42 ","$32,803.76 "
13393,812,Tiffani,Seger,Embedded Technologies Company,Rts 1 & 100,Chadds Ford,Delaware,PA,19317,610-388-0075,tiffani@seger.com,20376,"$29,220.00 ","$30,651.78 ","$32,215.02 ","$33,310.33 "
13395,812,Mable,Snowder,"Kearns, Jerry T",204 Line Rd,Kennett Square,Chester,PA,19348,610-444-8877,mable@snowder.com,20376,"$29,220.00 ","$30,213.48 ","$31,754.37 ","$32,897.52 "
13396,812,Orval,Klinetob,Stormedia Inc,35 S High St #-3,West Chester,Chester,PA,19382,610-692-9874,orval@klinetob.com,20376,"$29,220.00 ","$30,125.82 ","$31,029.59 ","$32,022.54 "
13397,812,Cathrine,Mohar,Indian Head Plywood Corp,Providence Rd,Edgemont,Delaware,PA,19028,610-353-3556,cathrine@mohar.com,20376,"$29,220.00 ","$30,213.48 ","$31,573.09 ","$33,183.31 "
13398,812,Chauncey,Sconyers,United States Food Equip Co,1518 Paoli Pike,West Chester,Chester,PA,19380,610-430-2414,chauncey@sconyers.com,20376,"$29,220.00 ","$30,359.58 ","$31,756.12 ","$33,089.88 "
13401,812,Humberto,Larocca,Capco Inc,N 11th Ave,Coatesville,Chester,PA,19320,610-384-3322,humberto@larocca.com,20376,"$29,220.00 ","$30,418.02 ","$31,695.58 ","$32,741.53 "
13402,812,Yvonne,Aldonza,Partners Pediatric Pa,188 Pennell Rd,Aston,Delaware,PA,19014,610-494-9092,yvonne@aldonza.com,20376,"$29,220.00 ","$30,388.80 ","$31,422.02 ","$32,584.63 "
13425,812,Helga,Platte,J S Brown & Company,112 Market St,Lewisburg,Union,PA,17837,570-524-2030,helga@platte.com,20376,"$29,220.00 ","$30,651.78 ","$31,601.99 ","$33,276.89 "
13426,812,Randy,Vanetta,Massry Importing Co,111 W Main St,Troy,Bradford,PA,16947,570-297-2806,randy@vanetta.com,20376,"$29,220.00 ","$30,155.04 ","$31,843.72 ","$33,372.22 "
13427,812,Wayne,Piao,"Berg, Bradley W Esq",111 W Main St,Troy,Bradford,PA,16947,570-297-1489,wayne@piao.com,20376,"$29,220.00 ","$30,330.36 ","$31,331.26 ","$33,054.48 "
13428,812,Darryl,Sprunk,Grand Printing,112 Market St,Lewisburg,Union,PA,17837,570-524-8461,darryl@sprunk.com,20376,"$29,220.00 ","$30,242.70 ","$31,180.22 ","$32,739.23 "
13500,812,Corey,Hulsizer,A & A Word Imgng & Pblshng Co,653 Skippack Pike #-12,Blue Bell,Montgomery,PA,19422,215-654-9069,corey@hulsizer.com,20376,"$29,220.00 ","$30,301.14 ","$31,361.68 ","$32,804.32 "
13507,839,Federico,Clopton,Seedburo Equipment Co,1600 Grant Buil,Pittsburgh,Allegheny,PA,15219,412-232-9012,federico@clopton.com,20376,"$29,220.00 ","$30,505.68 ","$32,244.50 ","$33,985.71 "
13532,812,Wilhelmina,Napper,Style Craft Furniture Inc,1401 Walnut St,Philadelphia,Philadelphia,PA,19102,215-568-1331,wilhelmina@napper.com,20376,"$29,220.00 ","$30,914.76 ","$31,965.86 ","$33,276.46 "
13533,812,Cecile,Bezner,City Hall,1605 N Cedar Crest Blvd,Allentown,Lehigh,PA,18104,610-433-7188,cecile@bezner.com,20376,"$29,220.00 ","$30,827.10 ","$32,306.80 ","$33,372.93 "
13562,839,Agatha,Marca,Holcombe Blanton Bradley Co,Sandy Hill Rd,Irwin,Westmoreland,PA,15642,724-864-0301,agatha@marca.com,20376,"$29,220.00 ","$30,593.34 ","$31,786.48 ","$33,471.16 "
13576,812,Jeanine,Trentz,"Hollinrake, John D Jr",Ridge Rd & Rte 202,Chadds Ford,Delaware,PA,19317,610-358-6891,jeanine@trentz.com,20376,"$29,220.00 ","$30,301.14 ","$32,119.21 ","$33,339.74 "
13580,812,Guadalupe,Routon,Action Ornamental Iron Wks Inc,17th,Allentown,Lehigh,PA,18102,610-776-3373,guadalupe@routon.com,20376,"$29,220.00 ","$30,856.32 ","$32,491.70 ","$34,018.82 "
13617,924,Beatrice,Millisor,Dreyfuss Sons,648 Wayne Ave,Monaca,Beaver,PA,15061,724-774-9872,beatrice@millisor.com,20376,"$29,220.00 ","$30,827.10 ","$32,399.28 ","$33,436.06 "
13637,812,Sydney,Bellusci,Affiliated Horn,Kitchen Kettle Village,Intercourse,Lancaster,PA,17534,717-768-8972,sydney@bellusci.com,20376,"$29,220.00 ","$30,242.70 ","$31,543.14 ","$33,309.55 "
13660,839,Lorna,Iacovone,"Labush, Bernard",1700 Island Ave,Pittsburgh,Allegheny,PA,15233,412-231-5507,lorna@iacovone.com,20376,"$29,220.00 ","$30,973.20 ","$32,305.05 ","$33,855.69 "
13682,839,Adela,Minardo,"Nelson, Kevin R",Grant,Pittsburgh,Allegheny,PA,15219,412-261-8122,adela@minardo.com,20376,"$29,220.00 ","$30,476.46 ","$32,244.09 ","$33,888.54 "
13701,812,Marcelino,Bradrick,Indianhead Advertiser,111 Montgomery Plz,Norristown,Montgomery,PA,19401,610-275-9353,marcelino@bradrick.com,20376,"$29,220.00 ","$30,447.24 ","$32,000.05 ","$33,376.05 "
13706,812,Errol,Gagliardi,Arkansas Western Gas Co,1150 Easton Rd,Willow Grove,Montgomery,PA,19090,215-659-4747,errol@gagliardi.com,20376,"$29,220.00 ","$30,534.90 ","$31,664.69 ","$32,614.63 "
13718,812,Lolita,Baysden,Garden State Hardware Whls,911 Diamond Park,Meadville,Crawford,PA,16335,814-336-7133,lolita@baysden.com,20376,"$29,220.00 ","$30,681.00 ","$32,491.18 ","$33,563.39 "
13752,812,Walker,Forschner,Redicon Corp,5 Valley Sq,Blue Bell,Montgomery,PA,19422,215-641-3582,walker@forschner.com,20376,"$29,220.00 ","$30,943.98 ","$32,614.95 ","$33,789.09 "
13843,812,Pete,Smedick,Champion Corp,431 Wyoming Ave,Scranton,Lackawanna,PA,18503,570-346-6303,pete@smedick.com,20376,"$29,220.00 ","$30,710.22 ","$32,399.28 ","$33,598.06 "
13859,812,Vince,Harnack,Chef Major Ltd,1500 Walnut St,Philadelphia,Philadelphia,PA,19102,215-925-9887,vince@harnack.com,20376,"$29,220.00 ","$30,271.92 ","$31,422.25 ","$32,647.72 "
13905,839,Earline,Somer,"Wilson, Sanford A",707 Grant St,Pittsburgh,Allegheny,PA,15219,412-261-2110,earline@somer.com,20376,"$29,220.00 ","$30,622.56 ","$31,724.97 ","$33,596.75 "
13921,812,Magdalena,Klopp,"Goldberg, Theodore Esq",741 Bethlehem Pike,Flourtown,Montgomery,PA,19031,215-233-9190,magdalena@klopp.com,20376,"$29,220.00 ","$30,330.36 ","$31,664.90 ","$32,963.16 "
13977,924,Emery,Zwigart,State Farm Insurance Co,1060 Montour W,Coraopolis,Allegheny,PA,15108,412-695-3274,emery@zwigart.com,20376,"$29,220.00 ","$30,388.80 ","$31,391.63 ","$32,772.86 "
13983,812,Chadwick,Wiers,Abacus Bus & Tax Consltng Inc,260 S Broad St,Philadelphia,Philadelphia,PA,19102,215-546-6736,chadwick@wiers.com,20376,"$29,220.00 ","$30,184.26 ","$31,331.26 ","$32,772.50 "
13988,812,Benton,Mcrea,"Wisner, Floyd A Esq",1112 Macdade Blvd,Woodlyn,Delaware,PA,19094,610-833-9037,benton@mcrea.com,20376,"$29,220.00 ","$30,681.00 ","$32,337.77 ","$33,889.99 "
13994,839,Kathy,Mowatt,Gibbs Golf Center,100 Aero Seal Dr,Saltsburg,Indiana,PA,15681,724-639-1091,kathy@mowatt.com,20376,"$29,220.00 ","$30,505.68 ","$31,695.40 ","$32,868.13 "
14001,839,Dalton,Silfies,"Honeywell, Jefferson D Esq",S Breezewood Rd,Breezewood,Bedford,PA,15533,814-735-2077,dalton@silfies.com,20376,"$29,220.00 ","$30,593.34 ","$32,061.82 ","$33,729.03 "
14003,812,Octavio,Mesich,Kings River Casting & Fbrcn,1126 Bridgetown Pike,Feasterville Trevose,Bucks,PA,19053,215-757-1566,octavio@mesich.com,20376,"$29,220.00 ","$30,622.56 ","$31,908.71 ","$33,759.41 "
14029,812,Malik,Frittz,Merit Sign & Display Svc Ltd,111 Montgomery Plz,Norristown,Montgomery,PA,19401,610-275-5392,malik@frittz.com,20376,"$29,220.00 ","$30,301.14 ","$31,361.68 ","$33,055.21 "
14030,812,Sandi,Alexiou,"Ramsey, Robinson C Esq",2500 E High St,Pottstown,Montgomery,PA,19464,610-970-8793,sandi@alexiou.com,20376,"$29,220.00 ","$30,973.20 ","$32,707.70 ","$33,819.76 "
14032,812,Alene,Oestreich,Farmers True Value,111 Montgomery Plz,Norristown,Montgomery,PA,19401,610-275-6101,alene@oestreich.com,20376,"$29,220.00 ","$30,447.24 ","$32,182.73 ","$33,856.23 "
14033,812,Kip,Blandino,"Blackhurst, John Esq",2500 E High St,Pottstown,Montgomery,PA,19464,610-970-6068,kip@blandino.com,20376,"$29,220.00 ","$30,943.98 ","$32,800.62 ","$33,850.24 "
14034,812,Bettye,Schwandt,"Downer, Jeffrey P Esq",111 Montgomery Plz,Norristown,Montgomery,PA,19401,610-275-7862,bettye@schwandt.com,20376,"$29,220.00 ","$30,885.54 ","$32,090.08 ","$33,469.95 "
14039,812,Orville,Blackett,"Allen, Dwight S Esq",107 S Turn,Dalton,Lackawanna,PA,18414,570-563-6547,orville@blackett.com,20376,"$29,220.00 ","$30,622.56 ","$31,602.48 ","$33,119.40 "
14041,812,Cliff,Veigel,Allied Pacific Company Hawaii,690 Indian Rock Dam Rd,York,York,PA,17403,717-846-2785,cliff@veigel.com,20376,"$29,220.00 ","$30,534.90 ","$31,573.09 ","$32,615.00 "
14047,812,Josephine,Tressel,Quick & Reilly Inc,60204 Washington Ln,Jenkintown,Montgomery,PA,19046,215-887-4261,josephine@tressel.com,20376,"$29,220.00 ","$30,096.60 ","$31,180.08 ","$32,489.64 "
14095,812,Alberto,Nascimento,Peterson Enterprises,134 E State St,Media,Delaware,PA,19063,610-891-7195,alberto@nascimento.com,20376,"$29,220.00 ","$30,242.70 ","$31,815.32 ","$33,628.79 "
14113,812,Liza,Wendeln,Arts Council Mid Columbia Regn,Rt 41,Avondale,Chester,PA,19311,610-268-2155,liza@wendeln.com,20376,"$29,220.00 ","$30,505.68 ","$31,420.85 ","$32,803.37 "
14129,812,Shana,Timmermann,Print World,1617 John F Kennedy Blvd,Philadelphia,Philadelphia,PA,19103,215-561-6511,shana@timmermann.com,20376,"$29,220.00 ","$30,213.48 ","$31,603.30 ","$32,930.64 "
14152,839,Eula,Elliam,Larkin Insurance Group Inc,445 Fort Pitt Blvd,Pittsburgh,Allegheny,PA,15219,412-281-6000,eula@elliam.com,20376,"$29,220.00 ","$30,768.66 ","$32,553.24 ","$34,148.35 "
14153,812,Winfred,Lassonde,Callmark Printing Co,410 W Oak Ln,Glenolden,Delaware,PA,19036,610-583-2396,winfred@lassonde.com,20376,"$29,220.00 ","$30,710.22 ","$32,092.18 ","$33,921.43 "
14158,812,Earline,Hendel,Computer Tots,4850 Rhawn St,Philadelphia,Philadelphia,PA,19136,215-338-6850,earline@hendel.com,20376,"$29,220.00 ","$30,681.00 ","$32,215.05 ","$34,147.95 "
14166,812,Leland,Dubs,Curry Graphics,302 Mahantongo St,Pottsville,Schuylkill,PA,17901,570-622-7875,leland@dubs.com,20376,"$29,220.00 ","$30,330.36 ","$31,422.25 ","$33,181.90 "
14192,812,Tyree,Meneley,"Demos, Angelo P Esq",220 W Gay St,West Chester,Chester,PA,19380,610-430-8346,tyree@meneley.com,20376,"$29,220.00 ","$30,476.46 ","$31,451.71 ","$32,992.84 "
14198,839,Donovan,Rothgeb,Eba Engineering Inc,Warner,Pittsburgh,Allegheny,PA,15222,412-471-2331,donovan@rothgeb.com,20376,"$29,220.00 ","$30,447.24 ","$31,482.45 ","$32,867.67 "
14202,812,Evan,Koegel,"Herlevich, Camilla M Esq",220 Pierce St,Kingston,Luzerne,PA,18704,570-288-9135,evan@koegel.com,20376,"$29,220.00 ","$30,710.22 ","$32,368.57 ","$34,181.21 "
14208,812,Tamra,Bourjolly,Crowe & Dunlevy Pc,630 Freedom Business Ctr #-212,King of Prussia,Montgomery,PA,19406,610-265-8399,tamra@bourjolly.com,20376,"$29,220.00 ","$30,827.10 ","$32,522.59 ","$34,343.86 "
14216,812,Tessa,Wlosinski,Stone & Ward Inc,1909 Olde Homestead Ln,Lancaster,Lancaster,PA,17601,717-299-8909,tessa@wlosinski.com,20376,"$29,220.00 ","$30,534.90 ","$31,939.51 ","$33,504.54 "
14219,812,Antonia,Tea,Inland Truck Parts Co,44 W Main St,Mechanicsburg,Cumberland,PA,17055,717-697-7404,antonia@tea.com,20376,"$29,220.00 ","$30,125.82 ","$31,240.48 ","$32,208.93 "
14232,812,Melvin,Warrick,Ocular Instruments Inc,Rexmont Rd,Cornwall,Lebanon,PA,17016,717-272-8881,melvin@warrick.com,20376,"$29,220.00 ","$30,681.00 ","$31,632.11 ","$32,675.97 "
14237,812,Wanda,Chanthasene,Dgm Services Inc,1094 2nd Stre,Richboro,Bucks,PA,18954,215-364-8884,wanda@chanthasene.com,20376,"$29,220.00 ","$30,213.48 ","$31,240.74 ","$33,083.94 "
14254,812,Jill,Cord,"Aslan, Shaoul Esq",320 Market St,Harrisburg,Dauphin,PA,17101,717-234-7598,jill@cord.com,20376,"$29,220.00 ","$30,914.76 ","$32,491.41 ","$33,466.16 "
14305,839,Young,Norstrud,Baycraft Marine Inc,3635 Brownsville Rd,Pittsburgh,Allegheny,PA,15227,412-884-1492,young@norstrud.com,20376,"$29,220.00 ","$30,096.60 ","$31,300.46 ","$32,959.39 "
14307,812,Lon,Mathia,Armijo Baca And Torres Pa,655 Washington Ave,Jermyn,Lackawanna,PA,18433,570-876-5284,lon@mathia.com,20376,"$29,220.00 ","$30,827.10 ","$32,368.46 ","$33,566.09 "
14310,812,Angela,Calaway,"Plevin, Leon M Esq",2233 N Front St,Harrisburg,Dauphin,PA,17110,717-234-6160,angela@calaway.com,20376,"$29,220.00 ","$30,505.68 ","$32,091.98 ","$33,568.21 "
14335,812,Ana,Kuepfer,Choi Brothers Inc,375 Morris Rd,Lansdale,Montgomery,PA,19446,215-661-6200,ana@kuepfer.com,20376,"$29,220.00 ","$30,505.68 ","$31,664.90 ","$33,501.46 "
14342,812,Cedrick,Maenner,Madison City Of Ntrl Gas Dept,2042 Rittenhouse Sq,Philadelphia,Philadelphia,PA,19103,215-546-8401,cedrick@maenner.com,20376,"$29,220.00 ","$30,856.32 ","$32,152.29 ","$33,470.53 "
14346,812,Destiny,Mccallon,Prints Charming,111 Montgomery Plz,Norristown,Montgomery,PA,19401,610-275-0642,destiny@mccallon.com,20376,"$29,220.00 ","$30,418.02 ","$31,999.76 ","$33,759.74 "
14347,812,Trisha,Pontes,C E Pollard Company,2500 E High St,Pottstown,Montgomery,PA,19464,610-970-6520,trisha@pontes.com,20376,"$29,220.00 ","$30,622.56 ","$31,571.86 ","$32,613.73 "
14369,812,Michal,Stookey,"Reed, Steven L Esq",431 Grantham Rd,Mechanicsburg,Cumberland,PA,17055,717-691-6367,michal@stookey.com,20376,"$29,220.00 ","$30,973.20 ","$32,490.89 ","$33,920.49 "
14375,812,Haley,Vandemortel,Ademco Distribution Inctems,2924 Columbia Ave,Lancaster,Lancaster,PA,17603,717-393-5591,haley@vandemortel.com,20376,"$29,220.00 ","$30,768.66 ","$32,030.18 ","$33,887.93 "
14383,812,Tamra,Mordehay,Harrington Mcinnis Co Inc,68 E Court St,Doylestown,Bucks,PA,18901,215-345-4775,tamra@mordehay.com,20376,"$29,220.00 ","$30,856.32 ","$32,676.84 ","$33,918.56 "
14384,812,Kara,Folmer,Warren Frozen Food Inc,68 E Court St,Doylestown,Bucks,PA,18901,215-345-1402,kara@folmer.com,20376,"$29,220.00 ","$30,943.98 ","$32,398.35 ","$33,921.07 "
14389,839,Myrtle,Demopoulos,Pro Networks & Cabling,1030 5th Ave,Pittsburgh,Allegheny,PA,15219,412-471-4500,myrtle@demopoulos.com,20376,"$29,220.00 ","$30,856.32 ","$32,090.57 ","$33,438.38 "
14425,812,Lyn,Cushner,Dispatch Consumer Servs Inc,717 State St #-701,Erie,Erie,PA,16501,814-454-3885,lyn@cushner.com,20376,"$29,220.00 ","$30,856.32 ","$32,460.85 ","$33,661.90 "
14468,839,Sophie,Saggese,Lachat Instruments,1035 5th Ave,Pittsburgh,Allegheny,PA,15219,412-261-9224,sophie@saggese.com,20376,"$29,220.00 ","$30,797.88 ","$32,183.78 ","$33,310.22 "
14496,812,Jeannine,Byassee,Brooke News Follansbee Review,1017 N Sherman St,York,York,PA,17402,717-840-0931,jeannine@byassee.com,20376,"$29,220.00 ","$30,301.14 ","$31,482.88 ","$33,308.89 "
14526,812,Leonard,Penington,Insurance Agency Of Glynn,1 Penn Center Plz #-1,Philadelphia,Philadelphia,PA,19103,215-568-7215,leonard@penington.com,20376,"$29,220.00 ","$30,564.12 ","$32,245.15 ","$33,825.16 "
14534,812,Dessie,Shaffner,Villager Lodge,118 W Butler Ave,Ambler,Montgomery,PA,19002,215-542-0232,dessie@shaffner.com,20376,"$29,220.00 ","$30,388.80 ","$31,330.85 ","$33,179.37 "
14541,812,Lucio,Barreda,Verk Consultants Inc,21 Richlandtown Pike,Quakertown,Bucks,PA,18951,215-538-7778,lucio@barreda.com,20376,"$29,220.00 ","$30,710.22 ","$32,184.31 ","$33,310.76 "
14572,812,Reinaldo,Hayner,"Spence, Stephen W Esq",140 E Butler Ave,Chalfont,Bucks,PA,18914,215-822-2815,reinaldo@hayner.com,20376,"$29,220.00 ","$30,651.78 ","$31,663.29 ","$32,803.17 "
14595,812,Loraine,Hanneman,"Bauer, Mayann Esq",9th,Berwick,Columbia,PA,18603,570-759-5702,loraine@hanneman.com,20376,"$29,220.00 ","$30,242.70 ","$31,452.41 ","$32,616.15 "
14648,812,Antoine,Matheu,Herrington Precast Inc,407 N Front St,Harrisburg,Dauphin,PA,17101,717-233-9045,antoine@matheu.com,20376,"$29,220.00 ","$30,564.12 ","$31,817.25 ","$33,312.66 "
14651,812,Ezequiel,Ritcher,"Gillis, Richard J Md",114120 E Broad St,Souderton,Montgomery,PA,18964,215-723-6288,ezequiel@ritcher.com,20376,"$29,220.00 ","$30,301.14 ","$31,816.20 ","$33,438.82 "
14657,812,Velma,Holze,Dubois Area Chamber Of Commrce,Foxcroft Squa,Jenkintown,Montgomery,PA,19046,215-572-8266,velma@holze.com,20376,"$29,220.00 ","$30,388.80 ","$31,482.80 ","$33,025.45 "
14665,812,Mellisa,Builes,"Randall, Deborah H Esq",111 Montgomery Plz,Norristown,Montgomery,PA,19401,610-572-9302,mellisa@builes.com,20376,"$29,220.00 ","$30,593.34 ","$32,306.57 ","$33,372.68 "
14667,812,Colin,Pulver,"Pellervo, Duane H Esq",375 S Flowers Mill Rd,Langhorne,Bucks,PA,19047,215-752-8207,colin@pulver.com,20376,"$29,220.00 ","$30,914.76 ","$32,460.50 ","$33,791.38 "
14671,812,Kirk,Minery,Crossville Cash Home Center,2430 Leithsville Rd,Hellertown,Northampton,PA,18055,610-838-9362,kirk@minery.com,20376,"$29,220.00 ","$30,388.80 ","$32,212.13 ","$33,178.49 "
14677,839,Harlan,Petula,"Widing, J William Iii",395 Valleybrook Rd,Canonsburg,Washington,PA,15317,724-941-8280,harlan@petula.com,20376,"$29,220.00 ","$30,213.48 ","$31,240.74 ","$32,990.22 "
14678,839,Felicia,Kritter,Huffmans Office Equipment Co,312 Allies Boul,Pittsburgh,Allegheny,PA,15222,412-391-3830,felicia@kritter.com,20376,"$29,220.00 ","$30,213.48 ","$31,875.22 ","$33,692.11 "
14686,839,Gayla,Abbitt,Macomb Federal Savings Bank,952 Greentree Rd,Pittsburgh,Allegheny,PA,15220,412-922-7037,gayla@abbitt.com,20376,"$29,220.00 ","$30,213.48 ","$31,724.15 ","$33,405.53 "
14692,812,Chase,Parrilla,Certified Plumbing Brevard Inc,56 E Lawn Rd,Nazareth,Northampton,PA,18064,610-759-4195,chase@parrilla.com,20376,"$29,220.00 ","$30,096.60 ","$31,812.11 ","$33,180.03 "
